page,name,link,thumbnail,rating,date,snippet,images,local_guide
13,Yand Praja,https://www.google.com/maps/contrib/112343845526681505840?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI5qtgpuHgbat_2IBmHxw7l3QlAw4HFw5Wi0a4LYmJvtN9PoA=s120-c-rp-mo-br100,5.0,6 tahun lalu,"Semoga semakin Jaya, Amiiin YRA",,
13,Ridwan Abdurrohim,https://www.google.com/maps/contrib/108195888667204506112?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI7zAulcDDJWTgpAxVg5s6EYy3UyG9NBjn6XNHFh8wW3igPTg=s120-c-rp-mo-br100,5.0,8 tahun lalu,Semoga saja saya keterima di Universitas Pertamina (Petroleum Engineering),,
13,Arya Dhaneswara,https://www.google.com/maps/contrib/106688869238364757449?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUltBDB-khKCj4QfyIS8uft0xBXKKb8Gb951nLj9nRVkn9brpEM=s120-c-rp-mo-br100,5.0,8 tahun lalu,Kampusnya keren & angkatan pertama,,True
13,Ali Qmoenk,https://www.google.com/maps/contrib/109808309399234385512?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX5pO13-Y-e3siFZciKoYNcjxXGgNkerUV7ZuhObd_96BpPTKwM=s120-c-rp-mo-ba4-br100,5.0,4 tahun lalu,Tempatnya ok,,True
13,Alan Muzelan vlog,https://www.google.com/maps/contrib/112907944385964104765?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW_rngR-AzYqHzGVRtFIPf-eFm-5lQdDS4iFkpupERN0MZEG8Awkw=s120-c-rp-mo-br100,5.0,5 tahun lalu,Bagus kerja nanti bisa langsung di pertamina,,
13,Indra Jay Awank,https://www.google.com/maps/contrib/102163831823450190332?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVuLigXCJqfAtMq8LBq98sh2MPB-LKfxfJ9yjQBK5I7Mpvi6VNkcw=s120-c-rp-mo-ba4-br100,3.0,4 tahun lalu,Lewat doang wkwk,,True
13,Ananda Bagus Amirul Muttaqien,https://www.google.com/maps/contrib/110887401854801345840?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVTIyT2nHKK6bi3rJ3HMcmyIzwWHOD7hWcZpKrzsVCAegsq5V4YRA=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,Luas. Tempat menimba ilmu,,True
13,Supriyoto Patra,https://www.google.com/maps/contrib/115594355057706648909?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLQnHzN3ZKSK9w5PqIcdUb9TT6T0pXy01geP3UdFQDuwj7f-Q=s120-c-rp-mo-br100,4.0,3 tahun lalu,Tempatnya nyaman,,
13,Febri Ariyanti,https://www.google.com/maps/contrib/106588744219666548708?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWLQVhLy7tMoMdHdEkw1ewtKQj52DXHwQGich_34ulylh5GdXx5=s120-c-rp-mo-br100,5.0,6 tahun lalu,"kampus baru, namun perkembangannya cukup pesat",,
14,ERLIS NIRZA,https://www.google.com/maps/contrib/116508313641067423062?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIUhwmY-3y8lMJNVCUCyGXb14vS7evutMJo6VYWwv8xsCvNdZk=s120-c-rp-mo-ba4-br100,4.0,6 tahun lalu,Satu Area dengan Gedung Wanita Patra Pertamina Simprug,,True
14,Tri Wiyono,https://www.google.com/maps/contrib/102429700232997030602?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW5rIVAD6Ik0zfuXqeGf4hPbgAn8ZEarqbeNiYJpDPHJeEnj9ZY=s120-c-rp-mo-br100,5.0,3 tahun lalu,Pelayanan memuaskan..,,
14,TM HUSNI ANINDRA PUTRA,https://www.google.com/maps/contrib/105189788171580651479?hl=id,https://lh3.googleusercontent.com/a/ACg8ocILmvmwOn0bpjz-0HkZLXYlb9YXEJrs2CoAtxGv9HF4xErmyg=s120-c-rp-mo-ba4-br100,5.0,7 tahun lalu,Tempat parkirnya luas,,True
14,Muhtarom Jaksel,https://www.google.com/maps/contrib/108206522552216099343?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLeZWSjg6ta0vafxn9b5jyBdUCbKKl2V4e56tH3Z_-96XNqAA=s120-c-rp-mo-br100,5.0,4 tahun lalu,Bagus cerah sesuae mep,['https://lh5.googleusercontent.com/p/AF1QipO04QahNvxBilcOV3_5vVQIxZpmEysTE_ZBLy6h=w150-h150-k-no-p'],
14,Perdana Mandiri,https://www.google.com/maps/contrib/112052188866448474647?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXXhwI4t8Po0DrrjfXHghulGetzNrwBRviufM4l9kbcdrPTzPNU-g=s120-c-rp-mo-ba2-br100,5.0,8 tahun lalu,Bagus sekali,,True
14,GOLD channel (Julianto),https://www.google.com/maps/contrib/112381067914743420601?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVVDMUCDiFwBQnTK2tZVvngz03xBazVPZMHGt2EXYvHEhI75hqB=s120-c-rp-mo-br100,5.0,4 tahun lalu,Universitas pertamina mempunyai fasilitas yang lengkap,,True
14,Elvin Nurgulam Qurbani,https://www.google.com/maps/contrib/114132927734049418144?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUiFrWGGwESthjasRO50e2lRV20ciSJ1UV1A9tO1mIATlM3FmVr=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,👍,,True
14,yudistira,https://www.google.com/maps/contrib/114063191113041252381?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXF4yOFB0oVSwTRri9J6HRGW_8AT1kdqGBkwY7v-Izs3d58oRh0=s120-c-rp-mo-br100,5.0,9 tahun lalu,Plc Panas,,True
14,Ryan Pribadi,https://www.google.com/maps/contrib/116810282422000340333?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUQRFpk6GWUyK5B5emm70Dz1pUWK_JvZyJQWst6airDx4j9ntxf=s120-c-rp-mo-ba4-br100,5.0,5 tahun lalu,Universitas swasta dibawah naungan Yayasan Pertamina.,,True
14,AndhiniMauliya AyuRengganis,https://www.google.com/maps/contrib/112753236890383148265?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW_xvuNZL0Sk9K06HJY7Ccqt-wIPITL2vlG3IuTnkHkRDhkQkPq=s120-c-rp-mo-br100,5.0,setahun lalu,Universitas yang sangat bagus,,True
15,Ridwan Affandi,https://www.google.com/maps/contrib/100605959030014757458?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW5SH8X5M0UN2k9ekqWg41W8QpA0MT8EcbP_Ri0D1tPZNIngp0o=s120-c-rp-mo-ba5-br100,5.0,4 tahun lalu,Mantab..,,True
15,Parligan Hatorangan,https://www.google.com/maps/contrib/105735097808987119860?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXPQjq11AB9i1nwp8C4LHM4vcFlxeVC-latooi5qUgaqxxXZllM=s120-c-rp-mo-br100,5.0,4 tahun lalu,Rs darurat simprug,,True
15,Uday Hudaefah Machrus,https://www.google.com/maps/contrib/110773554586148178590?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXIaz_yACN1JxhTEvEvFDKASpumTo9UNRE3pCoozOk1-bX-BQEs=s120-c-rp-mo-br100,5.0,2 tahun lalu,👍👍👍,,True
15,Andika bambang Prasetyo,https://www.google.com/maps/contrib/105958408203112722655?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU0Cu-wEaFbSJW4KiHvtphhYrea-8hHNR4xH89wxq6nitUhBFYv8g=s120-c-rp-mo-ba4-br100,5.0,3 tahun lalu,Bongkar muat mesin medis,['https://lh5.googleusercontent.com/p/AF1QipPAtp7_4qFbNljxUuEogBLjn0otiMXXLISwLRoE=w150-h150-k-no-p'],True
15,raffie fiby,https://www.google.com/maps/contrib/114286657261607117430?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVLi2JOyJ_9_cse95eRIQCamOn0IsBSfjUzLy0Bt7w4wviQmnyTmg=s120-c-rp-mo-ba4-br100,5.0,3 tahun lalu,"Nyaman,, rapih,, dan bersih",,True
15,Amirullah Amir,https://www.google.com/maps/contrib/102855605110308874081?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ7dWNm7bBZrOed8zhVVPJq6yVmxY7-dc1PulikMvkl4NGAUQ=s120-c-rp-mo-br100,5.0,4 tahun lalu,Semoga saya dicair amin,,True
15,mas Ertanto,https://www.google.com/maps/contrib/105013499188466877147?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUm8gXnf4b00jOWUHMgF6lazftJDS8QbC_v2O5p8wKwBn3dsxhK=s120-c-rp-mo-br100,5.0,5 tahun lalu,Mantab...,,True
15,KESET WELCOME,https://www.google.com/maps/contrib/114296868286357385528?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLPkJiCWIlrfWTQ5wRz3Rhd8-lifQnBpRsZyKx_7Tx6XGgVHV24=s120-c-rp-mo-ba4-br100,5.0,4 tahun lalu,Zona merah covid,,True
15,Julian Bangga M,https://www.google.com/maps/contrib/118155802364706039010?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWYbpNhOP083WJ7nprJC6X1H-l2CPKQ9Dm62ddKiVkkvpuDWiBp=s120-c-rp-mo-ba4-br100,5.0,3 tahun lalu,Terbaik,,True
15,Sang Kelana,https://www.google.com/maps/contrib/106021722972411391453?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX5YOxHllZMVpWeNfOGXf9y8j37Eg80hpMYk2NY59y8EXYNIzk=s120-c-rp-mo-ba3-br100,5.0,3 tahun lalu,Oke,,True
16,Wala Adisucipto,https://www.google.com/maps/contrib/100327780876650241093?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXw8yBmOJIRbptDSqwWyRw5O39dBOlZUWxfZ3I9JS6gj0dFd-Gj=s120-c-rp-mo-ba3-br100,4.0,3 tahun lalu,👍,,True
16,Maruli Sihotang,https://www.google.com/maps/contrib/114880333423639579287?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXOUd0Oel3_tD6XzRD2ZsSemQtrsBc-jL7QVNXEMcIDFA1lmwM=s120-c-rp-mo-br100,5.0,4 tahun lalu,"Ramah lingkungan,,,",,True
16,Y. Meyling,https://www.google.com/maps/contrib/108209803793063810891?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVNATBbRQAmRnlKmcmMqv1Wc0_zC0X8lG0aqZt6ruP5DmiBtNuD=s120-c-rp-mo-br100,5.0,8 tahun lalu,Teknik Geologi '16,,
16,F Rezii,https://www.google.com/maps/contrib/114339663908353532267?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUIS7a9w5UDKWMMG-9AdynCDcjnVtIIig2Xf851yu4CxVtTuDWQ1g=s120-c-rp-mo-br100,5.0,5 tahun lalu,👍👍,,
16,mahdi herawan,https://www.google.com/maps/contrib/103907550593202897572?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXZaBVBRGjov0pc2TFxRtIVX4a2aQbRVkzbloe8W91N6wopG0dT=s120-c-rp-mo-ba4-br100,5.0,3 tahun lalu,👍👍,,True
16,Farhan Andi Abdillah,https://www.google.com/maps/contrib/103025227137486974039?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXqOhDXspTigzoy4PhF0C6TVc2cW9UvBsUEXIsKP9om3K6bvy4bjg=s120-c-rp-mo-ba3-br100,5.0,6 tahun lalu,Kampus Tercinta,,True
16,luhut sihombing17,https://www.google.com/maps/contrib/101075228448356017038?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKtwpGRsg4z38btLYu_Bn3R7AOm3USVdCisicKNtkngDjuhNg=s120-c-rp-mo-br100,5.0,7 tahun lalu,Kerennn,,
16,Sapto Budiarto,https://www.google.com/maps/contrib/110517526754894860528?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIGuSE4vUuX8jzWiPLjr-QJsSwodQBKliV8lpa7KZI-6-vXRQ=s120-c-rp-mo-ba4-br100,5.0,6 tahun lalu,Kakak saya diterima di Universitas Pertamina.,,True
16,Arnold Edward,https://www.google.com/maps/contrib/104949080820169018748?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUVkG4xJXgvYk8dGgCeyq8b5ZWl8516MdXc-Q_wkcQbLX3SBG-bdQ=s120-c-rp-mo-ba3-br100,4.0,9 tahun lalu,Oke,,True
16,Yos Sudarman Lumbantoruan,https://www.google.com/maps/contrib/111994749941247454060?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX2cMV_MEriSiXSo7vWsoqfvUR3IcRFof6iYAQRa3TtpY4ISwM=s120-c-rp-mo-br100,5.0,5 tahun lalu,Rheiner belajar renang,,True
17,Ko 2,https://www.google.com/maps/contrib/103504563880990299187?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLJmWhs1BYgNmdVXjNFCZCS43dDymYLzAB0Ir1TwFWi0iCLrQ=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,Fasilitas komplt,,True
17,safrizal “ANT Chanel” antoni,https://www.google.com/maps/contrib/108017431156918627280?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWF_mp-qYwJ0EjrSUwUleFNo8aaSPvG_rDa0IgO_15D4vPWItBQ=s120-c-rp-mo-ba5-br100,5.0,5 tahun lalu,Mantul untuk ivent dimari,,True
17,Ari Bawono,https://www.google.com/maps/contrib/114002360460625894881?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV0IRZ1pwZcAEqeFt5PhChi-Ws_nt1mCedNxCe54nDTUDQouew=s120-c-rp-mo-ba5-br100,5.0,2 tahun lalu,Mantap,,True
17,Omzam Satria,https://www.google.com/maps/contrib/107549858155822782959?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLABp1jhGVfvBDPiQ2GCEUS2E5UONrzzZSIPAOpVweGY4ID0w=s120-c-rp-mo-br100,5.0,7 tahun lalu,Pilih grabBike,,
17,Khilmi Aziz,https://www.google.com/maps/contrib/114617892840175854179?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK_kpKaALdp_yxGXX-dLbI_ZPXE74hL8bBvuVe6W8s-iJ7LyQ=s120-c-rp-mo-br100,5.0,8 tahun lalu,tunggu aku,,
17,Andika Lucky Irawan,https://www.google.com/maps/contrib/115498581358789118476?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWu3Qik6_A2fxxeH1-wUf0_kjLs9j_BbHT3F1zkROhBYq29nila=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,Kampus yang ada di Jakarta Selatan,,True
17,Nur Rhany,https://www.google.com/maps/contrib/103038164015793450672?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIuCdYj92GQXn8NS8YXfudJ0jFH1C88q9krnT2-kEefjX-W0A=s120-c-rp-mo-br100,5.0,7 tahun lalu,Titik bagus,,
17,Manalu Rambe,https://www.google.com/maps/contrib/104267297886818492755?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjViJP-weHSli7zrTCg9z0lpPd-LQ7z_dojhG0xgsA6gmtifVOE=s120-c-rp-mo-br100,5.0,8 tahun lalu,Strategis dan visi jelas,,
17,Must Hasan,https://www.google.com/maps/contrib/104422534571418920376?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX-AwU4reZUrFlYjJdhexiVzXdea4nm9p_UljieIs6F6M6HS_w=s120-c-rp-mo-br100,4.0,4 tahun lalu,Zona rawan..,,
17,erick aakk,https://www.google.com/maps/contrib/105213320616256112694?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLbnF2g9xY7KuHLYX9KSgsFWO7ST-Y_dgp6cGUtDxd-CSfO0A=s120-c-rp-mo-br100,5.0,8 tahun lalu,Bismillah teknik mesin,,
18,Fhacrul Slavinovic,https://www.google.com/maps/contrib/110488462674999993299?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWXefZCzg4Q6zZqR2JE2iEKGsOgk1p5Gs_ptfcFVsEGvNWy5iRS=s120-c-rp-mo-br100,5.0,2 tahun lalu,Keren,,True
18,Gobox.jkt.2064 Driver,https://www.google.com/maps/contrib/104989597692975767690?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLD4MpC2N3-qQ1AVs3Rney3lI0sUnYJzc_R3BJk-wT23sK8=s120-c-rp-mo-br100,5.0,4 tahun lalu,Suka,,
18,Raditya Efendi,https://www.google.com/maps/contrib/105445516182286717853?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUc6MqE-5RUFM79GCo3CHABoSi4Ob1VU1dUFB_bAW1bnqDRt7Q=s120-c-rp-mo-ba4-br100,5.0,3 tahun lalu,Lumayan,['https://lh5.googleusercontent.com/p/AF1QipPsZqPPB6UXjH6voB8P0vBQeZHP-YurhFoV8kB9=w150-h150-k-no-p'],True
18,Tutut Wijaya,https://www.google.com/maps/contrib/107633028270238101332?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUNSr8-BYQla50gRPQHRF8JGDviPhcARS3pWTI2qQEIcN1jAF64=s120-c-rp-mo-br100,5.0,6 tahun lalu,Kampus istimewa,,True
18,Samsudar Driver,https://www.google.com/maps/contrib/116871476587792562420?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX_cDAvSL8_FFCkCSLVfNqJGmcCGVRu07YWCUq29LXg74vp6O7u=s120-c-rp-mo-br100,5.0,4 tahun lalu,Bagus,,
18,Iwan 7474,https://www.google.com/maps/contrib/102703348397572882336?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUqa1RlDzk4q-y8-Yt7GHU_gkWTFyocK9sFxCLFMvjGig4R04cr=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,Yess,,True
18,ilham hidayat,https://www.google.com/maps/contrib/106552171271293155017?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVOsiiDn2TwnUlkp-HgX5-hQfvFyQYSKIWxo9f4ibyNToe3oksj=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,Mantab,,True
18,Stefanus Himawan,https://www.google.com/maps/contrib/104504289015954809331?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJorJS_PQvs3CSe4CbFKyMK1HsAJm4OWPYJT8AqGKi9EjvjRg=s120-c-rp-mo-br100,5.0,8 tahun lalu,Nyaman,,
18,Daun pisang,https://www.google.com/maps/contrib/108656342409604122813?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXE5hcYQlrpJLrqw_9QZA8h72dxISETu4ebGC0VPXC5s7zhI4Y=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,Tutup untuk sementara,,True
18,Sukma Serua,https://www.google.com/maps/contrib/106379501940594655662?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIkl-KOAFpM25KtA0gPMbF5mRkrx9UtkLkCTlmmxVvJ0la1MQ=s120-c-rp-mo-br100,5.0,6 tahun lalu,Campus favorit,,
19,Irsyad Hawari,https://www.google.com/maps/contrib/100180198018788058999?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLh-bIkshctL0pwewoqBGrlM2X7owijMr0pOYVYFsmKJkLU=s120-c-rp-mo-ba3-br100,5.0,8 tahun lalu,Kampus amazing,,True
19,Tedy Hermawan35,https://www.google.com/maps/contrib/105759356833821711805?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWQCOa5JLUCD0_vIJNbivJyGiSpVDRx20aBQYSlPTvO8NxsiVnA=s120-c-rp-mo-ba3-br100,4.0,4 tahun lalu,Tutup,,True
19,Luqman Abd,https://www.google.com/maps/contrib/102456242633331859120?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXwkFOJlcJlknQNGnXYa3BJ1NgEhLMXV4M8hM991iWnwBoTCJwk5Q=s120-c-rp-mo-ba2-br100,5.0,5 tahun lalu,univ bagus,,True
19,Ahmad Zulfadli,https://www.google.com/maps/contrib/101285441084501995649?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVqli0snXf4Nslh5WrE5wt0l4ueCI7QtGMb5N6pt5tTnQ9qD42CLw=s120-c-rp-mo-br100,5.0,7 tahun lalu,Wow,,True
19,Dadang Suryadi,https://www.google.com/maps/contrib/104689921089879390691?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWC5rFrxGrQDxEnLLzle3c9CvvsQ405WsMqKna5IaDYZD_fN9ok=s120-c-rp-mo-br100,5.0,2 tahun lalu,Mantap,,
19,iJo Lumut,https://www.google.com/maps/contrib/106440579430929572076?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU6vNjiQ9x4l-7a0NJhD5iJZ6C0oy2M85ruR6Zvxww5IXsHjbg=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,Mantap,,True
19,BASKI TV,https://www.google.com/maps/contrib/108380691344868804411?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWFCzYLQUh6dPE0ee10UXLV_gUfZ4IEYJfVu2QlzDlirT5ImkUN=s120-c-rp-mo-ba4-br100,5.0,6 tahun lalu,Bagus,,True
19,Umayah Erwin Dalimunthe Maya,https://www.google.com/maps/contrib/111049411508325132824?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL9y87ViEXD_RYXrJh80ldB1BmAoRqUu35lmgrXXHATmQTSPQ=s120-c-rp-mo-br100,2.0,8 tahun lalu,Bagus,,
19,Kevin Armeldo,https://www.google.com/maps/contrib/108603828841043542789?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKVCMcuf1PZQCzAOMnhXIQjJpZ9CctTWpC0EloJ2YBBd7WdDRw=s120-c-rp-mo-ba4-br100,5.0,5 tahun lalu,"Will be top global university in 2035. Subsidiary of Pertamina Persero under Pertamina Foundation. Have standart national swimming pool, sport center (basketball, volleyball, martialarts, badminton, soccer field). Advanced lab technology, have renewable technology like windturbine and solar panel. All lecturer minimum S3 or S2 advance. Have good and vast canteen.","['https://lh5.googleusercontent.com/p/AF1QipNpBbQcl9DRffmPkarXrfOVdOLCB5MvdVWNp089=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNbwKyFnnw0wqpDqiu4KT4Stap7SuvcB-h4Gggr=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOSNHRmK3vsYQj8d6f2XUE-iRl7wrBRmQ_jvLIU=w150-h150-k-no-p']",True
19,Budi Soetjipto,https://www.google.com/maps/contrib/104012604036339232263?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU7KCwQjMeeYfsb-dFcquQ6hXVM8nV1y4fnNbMNnlUm9VyVcF56=s120-c-rp-mo-ba6-br100,5.0,2 tahun lalu,"A green campus in the middle of the city, equipped with state of the art classrooms and laboratories. Easy access from anywhere.","['https://lh5.googleusercontent.com/p/AF1QipMHnIKIhSWEAMgj59l-_PaH2vngF1YWFjzdBxIB=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP1SCD-Qvk_VdnsQpy7Ewo2HW-0bjMCZ8eRQRfo=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN457z_wjk76H82LYkyGe6Zl0EVdfDb0hqmlxCO=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOnROPGElEzYR_m3AR3v9b2v4BWM93XbKAdaDXG=w150-h150-k-no-p']",True
20,Kiflan Yusuf,https://www.google.com/maps/contrib/108610085047273277234?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXrrbunYuIxXLynxOCLFps0rImN93qdLibYPGKcQjZalaJVMy-R=s120-c-rp-mo-br100,1.0,5 bulan lalu,how intelligent they are?? well u can see as how they give some information,,True
20,Siska dewi Paramitha,https://www.google.com/maps/contrib/104080826628672800413?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX00VKIFSRM2KN91ts2OgoD_q3RVHkj5U9mp3_VzltRZSkKgeU0=s120-c-rp-mo-ba2-br100,5.0,6 tahun lalu,"For a new university, It’s so good, the quality of the lecturer is good. The facility is complete and good. All people nice. highly recommend.","['https://lh5.googleusercontent.com/p/AF1QipO_7WBiyadz13voCclDS-i7pgDMRmgOe5jsypVG=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN_-DBbsM2fVrlS_P6YZBgrNUqn9-UHqghZvzPP=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMzZPj7SNUJlU1AHKpOlWWO8TqNrgjGdmEzfWXN=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMtRtIYm0L0TrwaLqJ3Y6w7l4SuTgXavd0VaZx-=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMo8T0Tsjz65ZlvTftqQkoYGduPh5bGIk2BcDyt=w150-h150-k-no-p']",True
20,Kazumi Matsumoto,https://www.google.com/maps/contrib/112874787284518542230?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXlFZnbex7O-fAh1tA7H3ExgFcVBpvnFyzFOpwXTxDnPdcL4tdq=s120-c-rp-mo-ba3-br100,1.0,setahun lalu,My little sister in this uni has been waiting for her professors to grade all the students thesis from last semester. Would not recommend this university. They only want your money,,True
20,Muhammad Fakhri Athallah,https://www.google.com/maps/contrib/105973644395066433136?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXVs3rlgCZ2SCjwRBaUD5XL9LmqeWSGGHO-H1P1hubscT-Jp5gJ=s120-c-rp-mo-ba2-br100,5.0,5 tahun lalu,University with complete facilities.  Very close to the industrial world.  The lecturers have good quality.,['https://lh5.googleusercontent.com/p/AF1QipMXaZ2_ZXhMap6YapfdQ3FarjJQ68x4M8LfNqTf=w150-h150-k-no-p'],True
20,Nur Joko,https://www.google.com/maps/contrib/113679041414747418813?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJqRoSkqvY2yAjGpEkJ8651YrUmf2si44rSYdRcCWl4s5gKwg=s120-c-rp-mo-ba2-br100,5.0,5 bulan lalu,Good,['https://lh5.googleusercontent.com/p/AF1QipN1olHKAXDHe2lAuuVhCwBzpDXYbcK5wMZPLJt-=w150-h150-k-no-p'],True
20,Adita Utami,https://www.google.com/maps/contrib/117274894716524232905?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXzDg7aUC9miEc52UuX1ycfGBeLBR4tmlAoohxODg5b24dM90J0=s120-c-rp-mo-ba3-br100,5.0,2 minggu lalu,Nice place,,True
20,goldenboots,https://www.google.com/maps/contrib/104588849027874852846?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXw_MDY6jv0vKdmVJZ6gclUiG-25iqhnpt4YQwIxBMO0qy-nsdK=s120-c-rp-mo-ba3-br100,5.0,3 tahun lalu,This place was used to be place where we can play soccer. But during the pandemic they switched it to the quarantine center. And I just finish my quarantine there,,True
20,MotoJelajah,https://www.google.com/maps/contrib/114201610326232967792?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX1rp1thueNdWKs1P-iR__pgeux_tKb6ZnVV7hCUSZI4cvQYd8Kow=s120-c-rp-mo-ba6-br100,5.0,7 tahun lalu,thanks god for the chance we had,"['https://lh5.googleusercontent.com/p/AF1QipNOnmxd1SsXzHLLponakyM8UTeyvZkEUXDiLIEl=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPUaiM3yfAkyM2mN5vprfWq1I3fJslQogT677uV=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO7NE2g_VqYYVYjPT5E-0n5JKRbxsr7W6wNJ7gU=w150-h150-k-no-p']",True
20,Zefania Tampi,https://www.google.com/maps/contrib/109808393255676663190?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVlGTEo8rSHPhDHEWOtFdrfzInRXpJHDjFhBHbzrUjWrnV_y7NU=s120-c-rp-mo-br100,4.0,setahun lalu,"Overall, it has comfortable atmosphere to study",,True
20,Christian Manalu,https://www.google.com/maps/contrib/114325593854114391063?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLDGmlmcJMtwe6Q1SxU-ZUa70unKokMfSn4yOEZeRSWriOXj5Q=s120-c-rp-mo-br100,5.0,5 bulan lalu,Good place,,True
